sortedNum,requireLen,example,tipsLen,quesClass,Fundamentals,Algorithms,Common.Data.Structures,Advanced.Data.Structures,Techniques,Math,Other,otherCom,huawei,bytedance,microsoft,google,amazon,tencent,recursion,linked-list,math,hash-table,string,binary-search,divide-and-conquer,dynamic-programming,greedy,two-pointers,sorting,backtracking,heap-priority-queue,simulation,depth-first-search,binary-tree,breadth-first-search,union-find,graph,geometry,database,topological-sort,prefix-sum,shortest-path,bitmask,difficulty,require,tips,ifcom,topicNum
403,39,2,0,题库,1,3,1,2,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,给定一个数组，如果且我们就将称作一个。你需要返回给定数组中的重要翻转对的数量。,,1,7
404,74,2,125,题库,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个非负整数数组和一个整数。向数组中的每个整数前添加或，然后串联起所有整数，可以构造一个：返回可以通过上述方法构造的、运算结果等于的不同的数目。,"例如，nums=[2,1]，可以在之前添加'+'，在之前添加'-'，然后串联起来得到表达式""+2-1""1<=nums.length<=200<=nums[i]<=10000<=sum(nums[i])<=1000-1000<=target<=1000",1,3
405,211,2,71,题库,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,在《英雄联盟》的世界中，有一个叫“提莫”的英雄。他的攻击可以让敌方英雄艾希（编者注：寒冰射手）进入中毒状态。当提莫攻击艾希，艾希的中毒状态正好持续秒。正式地讲，提莫在发起攻击意味着艾希在时间区间（含和）处于中毒状态。如果提莫在中毒影响结束再次攻击，中毒状态计时器将会，在新的攻击之后，中毒影响将会在秒后结束。给你一个的整数数组，其中表示提莫在秒时对艾希发起攻击，以及一个表示中毒持续时间的整数。返回艾希处于中毒状态的秒数。,"1<=timeSeries.length<=100<=timeSeries[i],duration<=10timeSeries按非递减顺序排列",1,2
406,131,2,99,题库,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,EASY,中数字的是指在中对应位置的比大的元素。给你两个的数组和，下标从开始计数，其中是的子集。对于每个，找出满足的下标，并且在确定的。如果不存在下一个更大元素，那么本次查询的答案是。返回一个长度为的数组作为答案，满足是如上所述的。你可以设计一个时间复杂度为的解决方案吗？,"1<=nums1.length<=nums2.length<=10000<=nums1[i],nums2[i]<=10nums1nums2中所有整数互不相同nums1中的所有整数同样出现在nums2",1,4
407,147,1,179,题库,1,1,1,0,1,3,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一个由非重叠的轴对齐矩形的数组，其中表示是第个矩形的左下角点，是第个矩形的右上角点。设计一个算法来随机挑选一个被某一矩形覆盖的整数点。矩形周长上的点也算做是被矩形覆盖。所有满足要求的点必须等概率被返回。在给定的矩形覆盖的空间内的任何整数点都有可能被返回。，整数点是具有整数坐标的点。实现类:,"Solution(int[][]rects)用给定的矩形数组rects初始化对象。int[]pick()返回一个随机的整数点[u,v]在给定的矩形所覆盖的空间内。1<=rects.length<=100rects[i].length==4-10<=a<x<=10-10<=b<y<=10-a<=2000-b<=2000所有的矩形不重叠。pick最多被调用次。",1,7
408,40,2,67,题库,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个大小为的矩阵，请以对角线遍历的顺序，用一个数组返回这个矩阵中的所有元素。,"m==mat.lengthn==mat[i].length1<=m,n<=101<=m*n<=10-10<=mat[i][j]<=10",1,3
409,42,3,125,题库,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个字符串数组，只返回可以使用在同一行的字母打印出来的单词。键盘如下图所示。中：,"第一行由字符""qwertyuiop""组成。第二行由字符""asdfghjkl""组成。第三行由字符""zxcvbnm""组成。1<=words.length<=201<=words[i].length<=100words[i]由英文字母（小写和大写字母）组成",1,3
410,117,2,90,题库,0,1,3,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个含重复值的二叉搜索树（BST）的根节点，找出并返回BST中的所有（即，出现频率最高的元素）。如果树中有不止一个众数，可以按返回。假定BST满足如下定义：你可以不使用额外的空间吗？（假设由递归产生的隐式调用栈的开销不被计算在内）,"结点左子树中所含节点的值小于等于当前节点的值结点右子树中所含节点的值大于等于当前节点的值左子树和右子树都是二叉搜索树树中节点的数目在范围[1,10-10<=Node.val<=10",1,4
411,249,2,92,题库,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,假设力扣（LeetCode）即将开始。为了以更高的价格将股票卖给风险投资公司，力扣希望在IPO之前开展一些项目以增加其资本。由于资源有限，它只能在IPO之前完成最多个不同的项目。帮助力扣设计完成最多个不同项目后得到最大总资本的方式。给你个项目。对于每个项目，它都有一个纯利润，和启动该项目需要的最小资本。最初，你的资本为。当你完成一个项目时，你将获得纯利润，且利润将被添加到你的总资本中。总而言之，从给定项目中选择个不同项目的列表，以，并输出最终可获得的最多资本。答案保证在32位有符号整数范围内。,1<=k<=100<=w<=10n==profits.lengthn==capital.length1<=n<=100<=profits[i]<=100<=capital[i]<=10,1,4
412,82,2,34,题库,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一个循环数组（的下一个元素是），返回。数字的是按数组遍历顺序，这个数字之后的第一个比它更大的数，这意味着你应该循环地搜索它的下一个更大的数。如果不存在，则输出。,1<=nums.length<=10-10<=nums[i]<=10,1,3
413,23,2,12,题库,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给定一个整数，将其转化为，并以字符串形式输出。,-10<=num<=10,1,1
414,119,2,158,题库,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个长度为的整数数组，其中是第位运动员在比赛中的得分。所有得分都。运动员将根据得分，其中名次第的运动员得分最高，名次第的运动员得分第高，依此类推。运动员的名次决定了他们的获奖情况：使用长度为的数组返回获奖，其中是第位运动员的获奖情况。,"名次第的运动员获金牌""GoldMedal""名次第的运动员获银牌""SilverMedal""名次第的运动员获铜牌""BronzeMedal""从名次第到第的运动员，只能获得他们的名次编号（即，名次第的运动员获得编号""x""n==score.length1<=n<=100<=score[i]<=10score中的所有值互不相同",1,3
415,50,2,10,题库,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,对于一个，如果它和除了它自身以外的所有之和相等，我们称它为。给定一个，如果是完美数，返回；否则返回。,1<=num<=10,1,1
416,103,2,29,题库,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个二叉树的根结点，请返回出现次数最多的子树元素和。如果有多个元素出现的次数相同，返回所有出现次数最多的子树元素和（不限顺序）。一个结点的定义为以该结点为根的二叉树上所有结点的元素之和（包括结点本身）。,"节点数在[1,10范围内-10<=Node.val<=10",1,4
417,53,3,8,题库,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,EASY,（通常用表示）形成的序列称为。该数列由和开始，后面的每一项数字都是前面两项数字的和。也就是：给定，请计算。,0<=n<=30,1,4
418,23,1,0,题库,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,活动表：查询每位玩家。查询结果的格式如下所示：,,1,1
419,36,2,32,题库,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一个二叉树的，请找出该二叉树的节点的值。假设二叉树中至少有一个节点。,"二叉树的节点个数的范围是[1,10<=Node.val<=2-1",1,4
420,182,2,69,题库,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,电子游戏“辐射4”中，任务要求玩家到达名为“的金属表盘，并使用表盘拼写特定关键词才能开门。给定一个字符串，表示刻在外环上的编码；给定另一个字符串，表示需要拼写的关键词。您需要算出能够拼写关键词中所有字符的步数。最初，的第一个字符与方向对齐。您需要顺时针或逆时针旋转以使的一个字符在方向对齐，然后按下中心按钮，以此逐个拼写完中的所有字符。旋转拼出key字符的阶段中：,"1<=ring.length,key.length<=100ring和key只包含小写英文字母字符串key一定可以由字符串ring旋转拼出",1,4
421,28,2,32,题库,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给定一棵二叉树的根节点，请找出该二叉树中每一层的最大值。,"二叉树的节点个数的范围是[0,10<=Node.val<=2-1",1,4
422,75,2,27,题库,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个字符串，找出其中最长的回文子序列，并返回该序列的长度。子序列定义为：不改变剩余字符顺序的情况下，删除某些字符或者不删除任何字符形成的一个序列。,1<=s.length<=1000仅由小写英文字母组成,1,2
423,165,3,44,题库,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HARD,假设有台超级洗衣机放在同一排上。开始的时候，每台洗衣机内可能有一定量的衣服，也可能是空的。在每一步操作中，你可以选择任意()台洗衣机，与此同时将每台洗衣机的一件衣服送到相邻的一台洗衣机。给定一个整数数组代表从左至右每台洗衣机中的衣物数量，请给出能让所有洗衣机中剩下的衣物的数量相等的。如果不能使每台洗衣机中衣物的数量相等，则返回。,n==machines.length1<=n<=100<=machines[i]<=10,1,2
424,105,3,66,题库,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个整数数组表示不同面额的硬币，另给一个整数表示总金额。请你计算并返回可以凑成总金额的硬币组合数。如果任何硬币组合都无法凑出总金额，返回。假设每一种面额的硬币有无限个。题目数据保证结果符合32位带符号整数。,1<=coins.length<=3001<=coins[i]<=5000coins中的所有值互不相同0<=amount<=5000,1,2
425,98,1,170,题库,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个的二元矩阵，且所有值被初始化为。请你设计一个算法，随机选取一个满足的下标，并将它的值变为。所有满足的下标被选取的概率应当均等。尽量最少调用内置的随机函数，并且优化时间和空间复杂度。实现类：,"Solution(intm,intn)使用二元矩阵的大小和初始化该对象int[]flip()返回一个满足matrix[i][j]==0的随机下标[i,j]，并将其对应格子中的值变为voidreset()将矩阵中所有的值重置为1<=m,n<=10每次调用flip时，矩阵中至少存在一个值为0的格子。最多调用1000次flip和reset方法。",1,4
426,50,2,107,题库,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,我们定义，在以下情况时，单词的大写用法是正确的：给你一个字符串。如果大写用法正确，返回；否则，返回。,"全部字母都是大写，比如""USA""单词中所有字母都不是大写，比如""leetcode""如果单词不只含有一个字母，只有首字母大写，比如""Google""1<=word.length<=100word由小写和大写英文字母组成",1,1
427,66,3,113,题库,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你两个字符串和，请返回的长度。如果不存在，则返回。定义如下：该序列为。字符串的子序列是在从中删除任意数量的字符后可以获得的字符串。,"例如，""abc""是""aebdc""的子序列，因为删除中斜体加粗的字符可以得到""abc""。""aebdc""的子序列还包括""aebdc""、""aeb""和(空字符串)。1<=a.length,b.length<=100和由小写英文字母组成",1,1
428,64,2,132,题库,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MEDIUM,给定字符串列表，返回其中的长度。如果最长特殊序列不存在，返回。定义如下：该序列为某字符串。的可以通过删去字符串中的某些字符实现。,"例如，""abc""是""aebdc""的子序列，因为您可以删除中的下划线字符来得到""abc""""aebdc""的子序列还包括""aebdc""""aeb""和(空字符串)。2<=strs.length<=501<=strs[i].length<=10strs[i]只包含小写英文字母",1,5
429,93,3,84,题库,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个整数数组和一个整数，编写一个函数来判断该数组是否含有同时满足下述条件的连续子数组：如果存在，返回；否则，返回。如果存在一个整数，令整数符合，则称是的一个倍数。始终视为的一个倍数。,子数组大小至少为2，且子数组元素总和为的倍数。1<=nums.length<=100<=nums[i]<=100<=sum(nums[i])<=2-11<=k<=2-1,1,4
430,90,2,96,题库,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MEDIUM,给你一个字符串和一个字符串数组，找出并返回中最长的字符串，该字符串可以通过删除中的某些字符得到。如果答案不止一个，返回长度最长且字母序最小的字符串。如果答案不存在，则返回空字符串。,1<=s.length<=10001<=dictionary.length<=10001<=dictionary[i].length<=1000和dictionary[i]仅由小写英文字母组成,1,4
431,40,2,29,题库,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MEDIUM,"给定一个二进制数组,找到含有相同数量的和的最长连续子数组，并返回该子数组的长度。",1<=nums.length<=10nums[i]不是就是,1,3
432,60,2,32,题库,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MEDIUM,假设有从1到n的n个整数。用这些整数构造一个数组（），只要满足下述条件，该数组就是一个：给你一个整数，返回可以构造的的。,perm[i]能够被整除能够被perm[i]整除1<=n<=15,1,5
433,60,2,110,题库,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个的正整数数组，其中代表第个下标的权重。请你实现一个函数，它可以从范围内（含和）选出并返回一个下标。选取下标的为。,"例如，对于w=[1,3]，挑选下标的概率为1/(1+3)=0.25（即，25%），而选取下标的概率为3/(1+3)=0.75（即，75%1<=w.length<=101<=w[i]<=10pickIndex将被调用不超过",1,5
434,105,2,249,题库,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,让我们一起来玩扫雷游戏！给你一个大小为二维字符矩阵，表示扫雷游戏的盘面，其中：给你一个整数数组，其中表示在所有方块（或者）中的下一个点击位置（是行下标，是列下标）。根据以下规则，返回相应位置被点击后对应的盘面：,"'M'代表一个未挖出的地雷，'E'代表一个未挖出的空方块，'B'代表没有相邻（上，下，左，右，和所有4个对角线）地雷的已挖出的空白方块，'1'到'8'）表示有多少地雷与这块已挖出的方块相邻，'X'则表示一个已挖出的地雷。m==board.lengthn==board[i].length1<=m,n<=50board[i][j]为'M''E''B'或数字'1'到'8'中的一个click.length==20<=click<m0<=click<nboard[click][click为'M'或'E'",1,4
435,47,2,30,题库,0,2,3,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EASY,给你一个二叉搜索树的根节点，返回。差值是一个正数，其数值等于两值之差的绝对值。本题与783相同,"树中节点的数目范围是[2,100<=Node.val<=10",1,5
436,70,3,82,题库,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给你一个整数数组和一个整数，请你在数组中找出k-diff数对，并返回不同的的数目。数对定义为一个整数对，并满足下述全部条件：，表示的绝对值。,"0<=i,j<nums.lengthi!=jnums[i]-nums[j]==k1<=nums.length<=10-10<=nums[i]<=100<=k<=10",1,5
437,146,1,182,题库,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,TinyURL是一种URL简化服务，比如：当你输入一个URL时，它将返回一个简化的URL。请你设计一个类来加密与解密TinyURL。加密和解密算法如何设计和运作是没有限制的，你只需要保证一个URL可以被加密成一个TinyURL，并且这个TinyURL可以用解密方法恢复成原本的URL。实现类：,Solution()初始化TinyURL系统对象。Stringencode(StringlongUrl)返回longUrl对应的TinyURL。Stringdecode(StringshortUrl)返回shortUrl原本的URL。题目数据保证给定的shortUrl是由同一个系统对象加密的。1<=url.length<=10题目数据保证url是一个有效的URL,1,4
438,61,2,66,题库,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,可以用字符串表示，遵循的形式，并满足下述条件：给你两个字符串表示的复数和，请你遵循复数表示形式，返回表示它们乘积的字符串。,"是一个整数，取值范围是[-100,100]也是一个整数，取值范围是[-100,100]==-1num1和num2都是有效的复数表示。",1,3
439,100,4,100,题库,0,1,3,0,0,0,0,1,0,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEDIUM,给出二叉树的根节点，该树的节点值各不相同，请你将其转换为累加树（GreaterSumTree），使每个节点的新值等于原树中大于或等于的值之和。提醒一下，二叉搜索树满足下列约束条件：本题和1038:相同,节点的左子树仅包含键小于节点键的节点。节点的右子树仅包含键大于节点键的节点。左右子树也必须是二叉搜索树。树中的节点数介于和之间。每个节点的值介于-10和之间。树中的所有值互不相同给定的树为二叉搜索树。,1,4
