index_origin,author,time,toefl,gre_total,gre_v,gre_q,gre_aw,district,season,type,offertype,major_school_apply,major_school,gpa,graduated,gre_raw,gre_sub,extrainfo,college_apply,major_apply,college_before,major_before,cross,gpa_measure,rl,intern,research,paper,first,sci,exchange
6785,wyrjade,17,99,323,,,3, 美国,Fall,MS,Rej,CS@CMU ini,  @ 北邮,NA,,323+3,,,CMU ini,CS, 北邮,,0,NA,0,0,0,0,0,0,0
6797,yuanqijiong,17,95,321,153,168,3.5, 美国,Fall,MS,AD无奖,CE@Rice, EE @ ,3.88,,153 168 3.5,,,Rice,CE, ,EE,0,4,0,0,0,0,0,0,0
6799,scsweet,17,107,327,,,, 美国,Fall,PhD,Offer,MIS@GaTech, 自动化 @ 川大,1,": 数据科学与工程 @ 清华, GPA  : ",327,,,GaTech,MIS, 川大,自动化,0,NA,0,0,0,0,0,0,0
6800,mazeyangwo,17,108,330,162,168,3, 美国,Fall,MS,Rej,CS@CMU, 信息工程 @ 浙江大学,3.93,,330（162）+3,, 三星实习,CMU,CS, 浙江大学,信息工程,0,4,0,1,0,0,0,0,0
6802,小明mayday,17,101,326,156,170,3.5, 美国,Fall,MS,Rej,CS@CMU, 软件工程 @ 厦门大学,3.17,,326(156+170) +3.5,,,CMU,CS, 厦门大学,软件工程,0,4,0,0,0,0,0,0,0
6803,黄蝉,17,103,326,156,170,3, 美国,Fall,PhD,AD无奖,Envir@University of Wisconsin - Madison, 生物 @ 南京大学,89,": Conservation Ecology @ University of Michigan - Ann Arbor, GPA  3.805/4: 海外",326+3.0 V156 Q170,, 三封推荐信都是密大的老师，两位老教授，一位访问学者,University of Wisconsin - Madison,Envir, 南京大学,生物,0,100,0,0,0,0,0,0,1
6805,zhangzq3,17,100,321,,,, 美国,Fall,MS,AD无奖,CS@GWU, CS @ SYSU,3.5,,321,,,GWU,CS, SYSU,CS,1,4,0,0,0,0,0,0,0
681,Siqizzz,17,95,320,,,3.5, 美国,Fall,MS,AD小奖,Stat/Biostat@MS-PSD@UChicago, 数学与应用数学 @ ,3.72,,320+3.5,,,UChicago,Stat/Biostat, ,数学与应用数学,0,4,0,0,0,0,0,0,0
6810,qwt185,17,119,340,170,170,6, 美国,Fall,MS,AD无奖,CS@MSCS@CMU,EE @ 美本综排TOP15,3.99,,170+170,, 毕业后gap一年工作经验,CMU,CS,美本综排TOP15,EE,0,4,0,1,0,0,0,0,0
6813,clymia,17,106,325,155,170,3.5, 美国,Fall,MS,Rej,CS@Brown, BME @ SJTU,88.37,,155+170+3.5,,,Brown,CS, SJTU,BME,0,100,0,0,0,0,0,0,0
6817,zs念你如初,17,104,327,,,3, 美国,Fall,MS,Rej,EE@INI @CMU, EE @ ZJU,3.93,,327+3.0,,华为实习，一封主管的推荐信，2封本校,CMU,EE, ZJU,EE,1,4,0,1,1,0,0,0,0
6826,边边张,17,109,335,,,3.5, 美国,Fall,MS,AD无奖,CS@cs@columbia, math＋cs @ 香港大学,3.8,,335+3.5,,,columbia,CS, 香港大学,math＋cs,0,4,0,0,0,0,0,0,0
6827,josphy,17,110,326,157,169,4, 美国,Fall,MS,AD无奖,CS@RICE, 通信工程 @ SYSU,88,,157+169+4.0,,,RICE,CS, SYSU,通信工程,0,100,0,0,0,0,0,0,0
683,jeremyxuqitao,17,100,316,148,168,3.5, 美国,Fall,MS,AD无奖,CS@WUSTL, CS @ USTB,3.5,,316(148+168)+3.5,,,WUSTL,CS, USTB,CS,1,4,0,0,0,0,0,0,0
6831,josphy,17,110,326,157,169,4, 美国,Fall,MS,Rej,CS@UCI, 通信工程 @ SYSU,88.3,,157+169+4.0,,,UCI,CS, SYSU,通信工程,0,100,0,0,0,0,0,0,0
6835,zhangzq3,17,100,321,,,, 美国,Fall,MS,Rej,CS@UCI, CS @ SYSU,3.5,,321,,,UCI,CS, SYSU,CS,1,4,0,0,0,0,0,0,0
6836,鱼丸汤加百叶包,17,109,322,,,3.5, 美国,Fall,MS,Rej,CS@UCI, CS @ ,3.63,,322+3.5,,,UCI,CS, ,CS,1,4,0,0,0,0,0,0,0
6839,大兔子君,17,104,323,,,3.5, 美国,Fall,MS,AD无奖,CS@UCI, 物联网工程 @ 北京科技大学,3.88,,323+3.5,, 无牛推,UCI,CS, 北京科技大学,物联网工程,0,4,0,0,0,0,0,0,0
6840,大兔子君,17,104,323,153,170,3.5, 美国,Fall,MS,AD无奖,CS@CMU, 物联网工程 @ USTB,3.88,,153+170+3.5,,,CMU,CS, USTB,物联网工程,0,4,0,0,0,0,0,0,0
6844,画布上的歌曲,17,103,320,,,3.5, 美国,Fall,MS,AD无奖,CS@Georgia Institute of technology, 信息管理与信息系统 @ 华中科技大学,86.6,,320+3.5,, 见定位帖,Georgia Institute of technology,CS, 华中科技大学,信息管理与信息系统,0,100,0,1,1,0,0,0,0
6856,ddh,17,101,318,,,3.5, 美国,Fall,MS,Rej,CS@UCI, 信息工程 @ 华工,3.24,,318+3.5,,,UCI,CS, 华工,信息工程,0,4,0,0,0,0,0,0,0
6860,catttyzyy,17,103,325,155,170,4, 美国,Fall,MS,Rej,CS@CMU, CS @ WHU,3.8,,155+170+4,,,CMU,CS, WHU,CS,1,4,0,0,0,0,0,0,0
6865,lejinghu,17,110,325,,,3, 美国,Fall,MS,Rej,CS@MSCS@UCI, 信息安全 @ FDU,3.26,,325+3,,,UCI,CS, FDU,信息安全,0,4,0,0,0,0,0,0,0
6867,woshizu,17,100,318,148,170,, 美国,Fall,MS,Rej,CS@CMU, 软件工程 @ ,3.68,,148+170,,,CMU,CS, ,软件工程,0,4,0,0,0,0,0,0,0
6868,wuyifu00,17,106,327,157,170,3, 美国,Fall,MS,Rej,CS@MSIN@CMU, EC @ CUFE,89.7,,157+170+3,,,CMU,CS, CUFE,EC,0,100,0,0,0,0,0,0,0
6872,fengqifight,17,110,326,156,170,3, 美国,Fall,MS,AD无奖,EE@WUSTL, EE @ BIT,82,,156+170=326+3,,,WUSTL,EE, BIT,EE,1,100,0,0,0,0,0,0,0
6879,liaraliang,17,92,320,150,170,3, 美国,Fall,MS,Offer,CivilEng@USC, 交通运输工程 @ 西南交通大学,3.52,,150+170+3.0,, 研究所实习和水项目,USC,CivilEng, 西南交通大学,交通运输工程,0,4,0,1,1,0,0,0,0
6882,calmair,17,92,318,,,, 美国,Fall,MS,AD无奖,CivilEng@Purdue, 建环 @ WTU,3.3,,318,,1封学校副教授 1封合作项目的业主 1封中国区的老大,Purdue,CivilEng, WTU,建环,0,4,0,1,1,0,0,0,0
6883,zack0829,17,101,326,,,3, 美国,Fall,MS,AD无奖,EE@ＮEU, 电信 @ HUST,84.6,,326+3,,,ＮEU,EE, HUST,电信,0,100,0,0,0,0,0,0,0
6884,我会有学上的,17,IELTS 7.0,305,,,, 美国,Fall,MS,AD无奖,MIS@TU Austin, 建筑学 @ ,3.3,,305,, 三个实习,TU Austin,MIS, ,建筑学,0,4,0,1,0,0,0,0,0
6886,MiLi1994,17,100,318,149,169,3, 美国,Fall,MS,AD小奖,CS@NYU Tandon, 信息与计算科学 @ 西交利物浦大学XJTLU,NA,,149+169+3,,,NYU Tandon,CS, 西交利物浦大学XJTLU,信息与计算科学,0,NA,0,0,0,0,0,0,0
689,karenH,17,92,322,,,3, 美国,Fall,MS,AD无奖,CivilEng@Georgia Institute of Technology, 环科 @ 河海,3.62,,322+3,,,Georgia Institute of Technology,CivilEng, 河海,环科,0,4,0,0,0,0,0,0,0
6892,zhang123587,17,98,320,150,170,3, 美国,Fall,MS,AD小奖,CE@NYU Tandon, Physics @ NJU,83.8,,150+170+3.0,, 半年工程师工作经验,NYU Tandon,CE, NJU,Physics,0,100,0,1,0,0,0,0,0
6894,lisa2010school,17,100,322,,,4, 美国,Fall,MS,Rej,ME@UIUC, ME @ ,3.79,,322+4,, 大创、专利、实习,UIUC,ME, ,ME,1,4,0,1,0,0,0,0,0
6895,RavenSkull,17,105,331,161,170,3.5, 美国,Fall,MS,AD无奖,EE@WUSTL, 控制科学与工程 @ ,NA,,331+3.5（V161，Q170）,, AUVSI国际无人机比赛团队第二，一个省赛二等奖，一堆课程设计。UCR两封教授推荐信,WUSTL,EE, ,控制科学与工程,0,NA,0,0,0,0,0,0,0
6899,sly1061101,17,105,326,,,3, 美国,Fall,MS,Rej,EE@UPenn, 电子科学与技术 @ NJUST,90.16,,326+3.0,,,UPenn,EE, NJUST,电子科学与技术,0,100,0,0,0,0,0,0,0
6900,lisa2010school,17,100,322,,,4, 美国,Fall,MS,AD无奖,ME@UW, ME @ ,3.79,,322+4,, 大创、专利、实习、三封专业课老师推荐,UW,ME, ,ME,1,4,0,1,0,0,0,0,0
6902,gezhongzawu,17,105,321,151,170,3, 美国,Fall,MS,AD无奖,EE@Columbia, EE @ ,90,,151+170+3.0,,,Columbia,EE, ,EE,1,100,0,0,0,0,0,0,0
6903,火星上帝,17,100,322,152,170,3, 美国,Fall,MS,AD小奖,Material@USC, Material Physics @ FDU,3.4,,152+170+3.0,,Upenn暑研，一封美国老板的牛推；一篇Advanced Materials 4作,USC,Material, FDU,Material Physics,0,4,1,0,1,0,0,0,0
6905,JasmineSDU,17,97,319,151,168,, 美国,Fall,PhD,AD无奖,CS@ASU, CS @ SDU,86.28,,151168,,,ASU,CS, SDU,CS,1,100,0,0,0,0,0,0,0
6907,u3508488,17,105+,325,,,, 美国,Fall,MS,AD无奖,Stat/Biostat@Yale, 统计+金融 @ ,NA,,325++,,,Yale,Stat/Biostat, ,统计+金融,0,NA,0,0,0,0,0,0,0
6908,zqyzdsjdy,17,107,323,,,, 美国,Fall,MS,Rej,IEOR@IE@uw, 机械控制 @ ,3.52,,323,,,uw,IEOR, ,机械控制,0,4,0,0,0,0,0,0,0
6909,MeloLiu,17,102,323,155,168,3, 美国,Fall,MS,Rej,CS@NYU tandon &Syracuse, CS @ 四川大学,81,,155+168+3,,,NYU tandon ,CS, 四川大学,CS,1,100,0,0,0,0,0,0,0
6909,MeloLiu,17,102,323,155,168,3, 美国,Fall,MS,Rej,CS@NYU tandon &Syracuse, CS @ 四川大学,81,,155+168+3,,,Syracuse,CS, 四川大学,CS,1,100,0,0,0,0,0,0,0
691,冬夜里的篝火,17,99,315,145,170,315, 美国,Fall,MS,Offer,CS@Iowa State University, 软件工程 @ 中山大学,3.1,,145+170=315,,,Iowa State University,CS, 中山大学,软件工程,0,4,0,0,0,0,0,0,0
6911,tanbowen,17,102,325,160,165,3.5, 美国,Fall,MS,WaitingList,CS@INI@CMU, material physics,91.1,,160+165+3.5,, CMU实习,CMU,CS, material physics,material physics,0,100,0,1,0,0,0,0,0
6915,a87918205,17,109,324,159,165,3.5, 美国,Fall,PhD,Offer,ME@UCSD, ME @ ,3.86,": ME @ , GPA  3/65/4.00:",159+165+3.5,,10篇SCI，4篇1作；无,UCSD,ME, ,ME,1,4,0,0,0,1,1,1,0
6916,viviancsw,17,107,330,,,3, 美国,Fall,MS,AD无奖,Envir@Earth & Environ Eng @ Columbia, 环工 @ FDU,3.5,,330+3,,, Columbia,Envir, FDU,环工,0,4,0,0,0,0,0,0,0
6921,yaoqi1995,17,103,324,154,170,3.5, 美国,Fall,MS,AD无奖,DataScience/Analytics@MIM@UMD,  @ Whu,3.4,,154+170+3.5,, 无,UMD,DataScience/Analytics, Whu,,0,4,0,0,0,0,0,0,0
6923,奥特曼轶事,17,102,323,153,170,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@Stat@Columbia U, 应用数学 @ ,3.61,,153+170+3.5,,,Columbia U,Stat/Biostat, ,应用数学,0,4,0,0,0,0,0,0,0
6925,jiaoweitong,17,97,323,153,170,3.5, 美国,Fall,MS,AD无奖,EE@wustl, ee @ 哈工大,3.17,,153+170+3.5,, 水推水科研,wustl,EE, 哈工大,ee,0,4,0,0,1,0,0,0,0
693,wineforkissy,17,93,315,147,168, , 美国,Fall,MS,AD无奖,CivilEng@University at Buffalo SUNY, 水利工程 @ 河海大学,3.3,,168147315,,在一个国内排名第一的专业，在美国可能比较偏门的水利工程，水相关专业，专业相关论文一篇3作，两个推是自己学校国家特级实验室的自己老师写的，另一个是工作期间的设计院院长，国家设计大师的推。,University at Buffalo SUNY,CivilEng, 河海大学,水利工程,0,4,0,1,0,1,0,0,0
6933,yjiang71,17,waived,333,,,4, 美国,Fall,PhD,Rej,EE@Stanford, ECE/MATH @ UIUC,4,,333+4,,,Stanford,EE, UIUC,ECE/MATH,0,4,0,0,0,0,0,0,0
6935,hnr1226,17,97,323,,,, 美国,Fall,MS,WaitingList,EE@CMU, 测控技术与仪器 @ UESTC,3.91,": 自动化 @ 清华, GPA  3.8:",323,,,CMU,EE, UESTC,测控技术与仪器,0,4,0,0,0,0,0,0,0
6938,yogurtkun,17,97,322,152,170,3, 美国,Fall,MS,AD无奖,CS@cs@columbia, EE @ PKU,3.62,,152+170+3,, 无,columbia,CS, PKU,EE,0,4,0,0,0,0,0,0,0
6940,孤身路途,17,102,319,149,170,3.5, 美国,Fall,PhD,AD无奖,ME@TAMU, ME @ BIT,90.45,,319(149+170_3.5),, 无,TAMU,ME, BIT,ME,1,100,0,0,0,0,0,0,0
6942,lanxiang000000,17,98,320,150,170,4, 美国,Fall,MS,AD无奖,CE@TAMU, 电气自动化 @ 西交利物浦(XJTLU),NA,,320+4.0=150+170+4.0,, 一篇水论文。无牛腿。,TAMU,CE, 西交利物浦(XJTLU),电气自动化,0,NA,0,0,0,1,0,0,0
6943,LauraHwa,17,102,325,155,170,, 美国,Fall,MS,AD无奖,CS@Rice University, SE @ NJU,4.34,,325  155+170+3.0,, 水国创  水科研无论文  外企实习五个月  大三担任操作系统助教,Rice University,CS, NJU,SE,0,5,0,1,1,0,-1,-1,0
6944,MeloLiu,17,102,323,155,168,3, 美国,Fall,MS,Rej,CS@WPI, cs @ 四川大学,81,,155+168+3,,,WPI,CS, 四川大学,cs,0,100,0,0,0,0,0,0,0
6945,angiex,17,99,323,153,170,3, 美国,Fall,MS,AD无奖,Stat/Biostat@GWU, ECON + MATH(minor) @ ,3.9,,153+170+3,,,GWU,Stat/Biostat, ,ECON + MATH(minor),0,4,0,0,0,0,0,0,0
6952,glcobsack,17,112,336,,,, 美国,Fall,MS,AD无奖,CS@rice, Finance @ ,3.8,,336,,,rice,CS, ,Finance,0,4,0,1,0,0,0,0,0
6955,Larryang94,17,100,321,,,, 美国,Fall,MS,AD无奖,MIS@@Upitts, 电子工程EE @ ,3.82,,321,,,Upitts,MIS, ,电子工程EE,0,4,0,0,0,0,0,0,0
6956,Shane131214,17,97,323,,,3.5, 美国,Fall,MS,AD无奖,EE@EEMS@TAMU, 通信 @ nankai,85,,323+3.5,,,TAMU,EE, nankai,通信,0,100,0,0,0,0,0,0,0
6958,mushanbinli,17,106,325,,,, 美国,Fall,PhD,AD无奖,EE@JHU, 测控技术与仪器 @ TJU,NA,,325,,,JHU,EE, TJU,测控技术与仪器,0,NA,0,0,0,0,0,0,0
6959,Antonio_Hsu,17,102,322,152,170,3.5, 美国,Fall,MS,Rej,EE@ECE@Georgia Institute of Technology, 电子科学与技术（微电子技术方向） @ 西南交通大学,3.7,,V152+Q170+AW3.5 & V157+Q170+AW3.0 （两个都送了）,, 普通推，国内普通刊一作一篇，数学建模省一，小项目,Georgia Institute of Technology,EE, 西南交通大学,电子科学与技术（微电子技术方向）,0,4,0,0,1,1,1,0,0
6964,fighting0322,17,79,309,,,3, 美国,Fall,MS,AD无奖,CS@GWU, CS @ ,86,": CS @ , GPA  81/100:",309(3),,7年码农，美国3个月工作，二封美国同事推荐信,GWU,CS, ,CS,1,100,0,1,0,0,0,0,0
6967,fightingjie,17,98,319,151,168,3.5, 美国,Fall,MS,AD无奖,CS@UCI, 计算机科学与技术 @ HUST,82.2,,151+168+3.5,,,UCI,CS, HUST,计算机科学与技术,0,100,0,0,0,0,0,0,0
6971,vivien_yin,17,92,315,145,170,3, 美国,Fall,MS,AD无奖,IEOR@Lehigh, EE @ ,3.75,,145+170+3,, 无牛推,Lehigh,IEOR, ,EE,0,4,0,0,0,0,0,0,0
6975,SteveZhang95,17,103,320,153,167,3.5, 美国,Fall,MS,Offer,CS@MSIT-SE@CMU, 计算机科学与技术 @ 北京理工大学,85,,Verbal 153 Math 167 Writing 3.5,,,CMU,CS, 北京理工大学,计算机科学与技术,0,100,0,0,0,0,0,0,0
6979,ZJ,17,100,321,151,170,3, 美国,Fall,MS,AD无奖,EE@Northwestern, 电子信息工程 @ ,87.71,,170+151+3.0,,,Northwestern,EE, ,电子信息工程,0,100,0,0,0,0,0,0,0
6986,lucius323,17,110,320,150,170,3, 美国,Fall,MS,Rej,EE@Cornell, ee @ bjut,89.7,,150+170+3.0,,,Cornell,EE, bjut,ee,0,100,0,0,0,0,0,0,0
6998,shayiy,17,109,323,153,170,3, 美国,Fall,MS,Rej,IEOR@Stanford, IE @ thu,3.92,,153+170+3,,,Stanford,IEOR, thu,IE,0,4,0,0,0,0,0,0,0
7000,zywhy9,17,93,315,146,169,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@MSU, stat @ DHU,3.91,,169+146+3.5=315,, 两个水科研，两个水实习,MSU,Stat/Biostat, DHU,stat,0,4,0,1,1,0,0,0,0
7003,yagougou,17,111,321,151,170,3.5, 美国,Fall,MS,AD无奖,EE@jhu,  @ buaa,84,,151+170+3.5,,,jhu,EE, buaa,,0,100,0,0,0,0,1,0,0
7014,shayiy,17,109,323,153,170,3, 美国,Fall,MS,AD无奖,Stat/Biostat@JHU, IE @ thu,3.92,,153+170+3,,,JHU,Stat/Biostat, thu,IE,0,4,0,0,0,0,0,0,0
7015,point8808,17,109,325,,,, 美国,Fall,MS,WaitingList,CS@cmu-ini-msin, cs @ ,88,,325,,,cmu-ini-msin,CS, ,cs,0,100,0,0,0,0,0,0,0
7024,鱼丸汤加百叶包,17,109,322,,,3.5, 美国,Fall,MS,Rej,CS@Columbia, CS @ ,3.63,,322+3.5,,,Columbia,CS, ,CS,1,4,0,0,0,0,0,0,0
7026,wangjy38,17,110,328,,,, 美国,Fall,MS,AD无奖,Stat/Biostat@Johns Hopkins University, Math,3.91,,328,,,Johns Hopkins University,Stat/Biostat, Math,Math,0,4,0,0,0,0,0,0,0
7029,凡尘忆梦,17,100,327,157,170,3.5, 美国,Fall,MS,AD无奖,CS@USC, 电信工程 @ BUPT,NA,,157+170+3.5,,,USC,CS, BUPT,电信工程,0,NA,0,0,0,0,0,0,0
7039,yanchao,17,102,208,,,3, 美国,Fall,MS,WaitingList,CS@CMU, 自动化 @ HUST,NA,":  @ , GPA  : ",208+3,,,CMU,CS, HUST,自动化,0,NA,0,0,0,0,0,0,0
7042,yycenty,17,96,327,,,3.5, 欧洲,Fall,MS,AD无奖,Envir@ETHz, 环工 @ Fudan,3.55,,327+3.5,,,ETHz,Envir, Fudan,环工,0,4,0,0,0,0,0,0,0
7045,alanzyy,17,waived,324,,,, 美国,Fall,MS,Rej,CS@Columbia,Math CS @ 美国Top20,NA,,324,154+170+4, 全是美国的,Columbia,CS,美国Top20,Math CS,0,NA,0,0,0,0,0,0,0
7046,wdhy,17,106,325,,,3.5, 美国,Fall,MS,AD小奖,Stat/Biostat@jhu, stat @ ,3.9,,325+3.5,,,jhu,Stat/Biostat, ,stat,0,4,0,0,0,0,0,0,0
7054,344608821,17,IELTS 7.0,333,,,, 美国,Fall,MS,Rej,MFE/Fin/FinMath@哥大,Fin @ 非主流武汉211财经大学,NA,,333,,,哥大,MFE/Fin/FinMath,非主流武汉211财经大学,Fin,0,NA,0,0,0,0,0,0,0
7061,凡尘忆梦,17,100,327,157,170,3.5, 美国,Fall,MS,AD无奖,EE@USC, 电信工程 @ BUPT,NA,,157+170+3.5,,,USC,EE, BUPT,电信工程,0,NA,0,0,0,0,0,0,0
7068,fengqifight,17,110,326,,,3, 美国,Fall,MS,AD无奖,EE@NYU-tandon, EE @ BIT,82,,326+3,,,NYU-tandon,EE, BIT,EE,1,100,0,0,0,0,0,0,0
7069,HeraXiang,17,106,326,,,3, 美国,Fall,MS,Rej,DataScience/Analytics@University of Rochester, Engineering Physics @ ,NA,,326+3,,,University of Rochester,DataScience/Analytics, ,Engineering Physics,0,NA,0,1,0,0,0,0,0
707,SherryRiver,17,105,325,,,, 美国,Fall,MS,AD无奖,Stat/Biostat@BA@Rochester STAT@Rutgers, 经济 @ ,3.8,,325,,,Rutgers,Stat/Biostat, ,经济,0,4,0,0,0,0,0,0,0
7070,jtzc0123,17,99,321,,,, 美国,Fall,MS,AD无奖,EE@'Cornell tech, ee @ ,4.48,,321,,,'Cornell tech,EE, ,ee,0,5,0,0,0,0,0,0,0
7074,lanxiang000000,17,98,320,150,170,4, 美国,Fall,MS,AD无奖,CE@UCSD, 电气自动化 @ 西交利物浦(XJTLU),1,,320+4.0=150+170+4.0,, 一篇低水平国际会议论文；无牛推。,UCSD,CE, 西交利物浦(XJTLU),电气自动化,0,NA,0,0,0,1,0,0,0
7077,GeorgeKid,17,106,318,,,, 美国,Fall,MS,Rej,CS@CS@Columbia, CS @ BUAA,3.42,,318,, 两个教授，一个副教授，都是我们学校比较知名，有海外经历的。跟着其中一位教授发了一个专利，无软用。,Columbia,CS, BUAA,CS,1,4,0,0,0,0,0,0,0
7084,fightingjie,17,98,319,151,168,3.5, 港澳台,Fall,MS,AD无奖,DataScience/Analytics@HKUST, 计算机科学与技术 @ HUST,82.2,,151+168+3.5,,,HKUST,DataScience/Analytics, HUST,计算机科学与技术,0,100,0,0,0,0,0,0,0
7087,maxfrank,17,101,322,,,3, 美国,Fall,MS,AD无奖,EE@Columbia University, EE @ 天津大学,NA,,322（AW3.0）,,,Columbia University,EE, 天津大学,EE,1,NA,0,0,0,0,0,0,0
7089,nickmath,17,108,321,,,, 美国,Fall,MS,Rej,CS@cs@Columbia, CS @ WHU,88.2,,321,,,Columbia,CS, WHU,CS,1,100,0,0,0,0,0,0,0
709,duck8880,17,92,322,152,170,, 美国,Fall,PhD,AD无奖,CE@Stony Brook University, 自动化 @ 北航,2.7,": 计算机应用 @ , GPA  3.47:",322: 152+170,,,Stony Brook University,CE, 北航,自动化,0,4,0,0,0,0,0,0,0
7094,charleswhoo,17,103,317,,,3, 美国,Fall,MS,Rej,Other@UCBerkeley, 工设 @ ,3.75,,317/3,,,UCBerkeley,Other, ,工设,0,4,0,1,1,0,0,0,0
7096,stat2017,17,116,332,162,170,5, 美国,Fall,MS,AD无奖,Stat/Biostat@Yale, Stats @ ,3.88,,162+170+5,,,Yale,Stat/Biostat, ,Stats,0,4,0,0,0,0,0,0,0
7099,Serenacml,17,112,327,159,168,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@UMich, 统计 @ ,4.53,,159+168+3.5,,"Minor FE, 做过金工相关research；券商实习*2；伯克利交换一学期拿到两封推荐信",UMich,Stat/Biostat, ,统计,0,5,0,1,1,0,0,0,1
7100,Ellipse_huang,17,112,321,,,4, 美国,Fall,MS,AD无奖,Stat/Biostat@stat@umich, applied math @ nku,3.4,,321+4,,,umich,Stat/Biostat, nku,applied math,0,4,0,0,0,0,0,0,0
7101,蚊子Dan,17,104,324,,,3.5, 美国,Fall,MS,AD无奖,CS@Rice, EE @ SEU,90.41,,324+3.5,,,Rice,CS, SEU,EE,0,100,0,0,0,0,0,0,0
7104,裸奔的阿基米德,17,101,321,,,4, 美国,Fall,MS,AD无奖,EE@TAMU,  @ SEU,NA,,321 4.0,,,TAMU,EE, SEU,,0,NA,0,0,0,0,0,0,0
7106,nobodycrackme,17,109,325,,,, 美国,Fall,MS,AD小奖,CS@CS@Dartmouth, SE @ ,4.37,": SE @ , GPA  94.88/100:",325,,,Dartmouth,CS, ,SE,0,5,0,0,0,0,0,0,0
7107,zlzlz,17,104,322,152,170,4, 美国,Fall,MS,WaitingList,CS@HCIM@UMD, 金融学 @ ,85.3,": 西方经济学 @ , GPA  88.9／100:",V152+Q170+AW4,, 一位外国教授推荐信，人很牛，但只是上过课拿了满分，没有进一步科研,UMD,CS, ,金融学,0,100,0,0,1,0,0,0,0
7111,cms111222,17,104,329,,,3.5, 美国,Fall,MS,AD小奖,Other@Rochester, 应用物理 @ bupt,90.2,,329+3.5,,,Rochester,Other, bupt,应用物理,0,100,0,0,0,0,0,0,0
7112,allen王,17,98,321,151,170,3.5, 美国,Fall,MS,Offer,EE@rpi, EE @ ,3.21,,170/151/3.5,, 无牛推,rpi,EE, ,EE,1,4,0,0,0,0,0,0,0
7113,PrincipleZ,17,112,321,153,168,321, 美国,Fall,MS,AD无奖,CS@CS@UIUC, 心理 @ UIUC,3.84,,153+168 321 3.5,,,UIUC,CS, UIUC,心理,0,4,0,0,0,0,0,0,0
7123,lanxiang000000,17,98,320,150,170,4, 美国,Fall,MS,AD无奖,CE@Cornell, 电气自动化 @ 西交利物浦(XJTLU),NA,,320+4.0=150+170+4.0,, 一篇低水平国际会议水论文，无牛腿。,Cornell,CE, 西交利物浦(XJTLU),电气自动化,0,NA,0,0,0,1,0,0,0
7132,heyuan_alex,17,107,324,157,167,3, 美国,Fall,MS,AD无奖,EE@ECE@JHU, 测控技术与仪器 @ 天津大学,3.58,,157+167+3.0,,,JHU,EE, 天津大学,测控技术与仪器,0,4,0,0,0,0,0,0,0
7134,secretst,17,100,321,154,167,3.5, 美国,Fall,MS,Rej,CS@NYU-TANDON, 信息工程 @ ,86.92,,154+167+3.5,,,NYU-TANDON,CS, ,信息工程,0,100,0,0,0,0,0,0,0
7138,kk99,17,102,323,155,168,4, 美国,Fall,MS,AD无奖,EE@Tufts, EE @ HEU,83,,V:155 Q:168 AW:4.0,,,Tufts,EE, HEU,EE,1,100,0,0,0,0,0,0,0
7142,DeepLearning,17,108,326,156,170,4, 美国,Fall,MS,AD无奖,CS@Umich, GIS @ PKU,NA,,156+170+4.0,, Double Major in CS,Umich,CS, PKU,GIS,0,NA,0,0,0,0,0,0,0
7146,fhj1995,17,104,323,,,, 美国,Fall,MS,Rej,CS@CS@Columbia, SE @ SDU,85.74,,323,,,Columbia,CS, SDU,SE,0,100,0,0,0,0,0,0,0
7147,按时对话法,17,109,323,155,168,4, 美国,Fall,MS,AD无奖,CS@RICE, CS @ SJTU,86.6,,155 168 4,,,RICE,CS, SJTU,CS,1,100,0,0,0,0,0,0,0
7150,steven.pan,17,106,325,,,3, 美国,Fall,MS,AD无奖,CS@Rice, 网络工程 @ DLUT,90,,325+3.0,, 无,Rice,CS, DLUT,网络工程,0,100,0,0,0,0,0,0,0
7152,抢土匪的山贼,17,IELTS 7.0,313,152,161,3, 美国,Fall,MS,Rej,DataScience/Analytics@BA@SIT, 会展 @ ,3.58,,V152Q161AW3,, 一年半marketing工作经验,SIT,DataScience/Analytics, ,会展,0,4,0,1,0,0,0,0,0
7154,inkkiii,17,110,328,158,170,4, 美国,Fall,MS,AD无奖,CS@CMU, Chem,3.81,,"v158,q170,aw4",,,CMU,CS, Chem,Chem,0,4,0,0,0,0,0,0,0
7157,sinoever,17,105,327,,,, 美国,Fall,PhD,Offer,Envir@UCSB, 环境工程 @ 武大,3.56,":  @ 复旦, GPA  : ",327,,,UCSB,Envir, 武大,环境工程,0,4,0,0,0,0,0,0,0
7158,BellRandom,17,105,322,,,, 美国,Fall,MS,Rej,EE@Columbia, 自动化 @ SCAU,3.61,,322,,,Columbia,EE, SCAU,自动化,0,4,0,0,0,0,0,0,0
7159,糯米排骨,17,106,319,159,160,, 美国,Fall,MS,AD无奖,CS@rice university, CHEMISTRY @ ,NA,,159+160,,本科某121项目，所以算半个海本吧。,rice university,CS, ,CHEMISTRY,0,NA,0,0,1,0,0,0,0
7162,cancc,17,103,320,150,170,3, 美国,Fall,MS,AD无奖,CE@Columbia, 自动化 @ ,92.1,,150 170 3,,,Columbia,CE, ,自动化,0,100,0,0,0,0,0,0,0
